,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
303,Hufflepuff,Reva,Stewart,1998-11-16,Left,69954.0,257.2919020469263,3.73364165491103,-2.5729190204692642,6.916,-466.67050735876455,417.28147772160327,8.647227112316562,1048.8596565823514,5.302052969580574,-0.6520156233292221,-241.15766,-90.7
304,Hufflepuff,Bobbie,Meehan,2001-02-27,Left,56428.0,310.80689344100074,2.119200615777661,nan,5.233,-536.6152913430188,446.5910119574488,9.37601920753276,1053.3865167572974,9.93707944355175,-0.4473585064478577,-242.55764,-65.02
305,Ravenclaw,Theresa,Dougherty,1998-02-27,Left,25494.0,-84.43963221329352,4.734220746114931,0.8443963221329351,7.2970000000000015,411.8083803476352,611.9905756408061,4.363391004218381,1059.9236561084633,9.78369676653155,1.3361494392895084,-231.38649,43.75
306,Ravenclaw,Laverne,Burrow,2000-11-04,Left,59112.0,-390.7121666260828,4.3721050124103655,3.9071216662608284,4.588,473.1527272589132,568.7877937159745,6.340340502640148,1044.9001583316203,6.523428759380362,1.1466909470801074,-233.10451,-38.71
307,Ravenclaw,Katheryn,Stover,1998-06-08,Left,53207.0,-486.88517197420236,5.070908138854327,4.868851719742024,5.067,786.3797263112535,620.5702413395477,3.046688770789137,1059.1112481555847,5.897607917285782,-0.7906770000776073,-230.60789,-0.55
308,Hufflepuff,Renate,Michael,2001-09-21,Left,86459.0,139.1462792576635,5.374711608161455,-1.3914627925766352,4.332,-531.3152090881547,396.0755130585658,5.039300147271638,1059.8537293614227,2.1261568845287604,0.3416590126399471,-243.64453,-74.01
309,Ravenclaw,Evangelina,Steadman,1998-01-04,Right,69411.0,510.44895722371314,2.6392218375867356,-5.104489572237131,5.882999999999999,-684.7986603788735,348.1352064320032,4.2184260121384165,1082.7465536756988,3.677454267334314,-1.7228379220545795,-247.15992000000003,-82.34
310,Hufflepuff,Angie,Cash,1999-05-01,Left,66257.0,415.7597732949962,4.790851785684231,-4.157597732949962,6.9979999999999976,-732.5080709651305,402.69624718938485,3.2924202917809087,1071.290708901245,3.4991102118497865,1.4283661471137319,-243.88303,-27.76
311,Gryffindor,Dick,Enos,2001-03-18,Left,47266.0,469.4059601258023,-5.529584365411202,-4.694059601258023,3.981,-520.9485966422131,622.3857795225591,-4.6228353080677715,957.758514994862,5.3516419173430565,1.5883960374994828,-253.08888,196.78
312,Hufflepuff,Duncan,Ellington,2000-09-07,Left,57854.0,516.7885592937241,4.787600552508088,-5.1678855929372425,5.276,-531.7085355491777,340.65908405482054,4.125654681018172,1063.0138318887314,2.167981421250681,0.9079971131030125,-245.82733,-46.2
313,Ravenclaw,Paris,Mahoney,2001-10-28,Left,70141.0,-502.20130654884383,6.054144838850613,5.022013065488439,5.874,554.2210909998485,590.2175211023471,4.549141026207866,1031.55618307511,2.861398070911373,-0.1617456782786525,-231.13751,-20.85
314,Slytherin,Elise,Babb,1997-01-08,Left,34412.0,-545.3867146139534,-1.3342982868899598,5.453867146139533,-4.232,-467.9667739801576,429.70803007203295,2.4349502057553285,1043.8114457318827,7.930268233423479,0.38255550015460105,-246.39265,11.53
315,Ravenclaw,Bess,Browne,2001-08-14,Right,46350.0,-298.2622717840378,5.54437673886142,2.982622717840377,6.658,432.3369006341099,645.247265223469,4.797739920975449,1048.1908595432876,8.733861638425891,0.14504609605254093,-230.3282,32.77
316,Slytherin,Shawna,Lucero,1998-08-06,Left,46652.0,-444.8022269611946,-4.70182784108218,4.448022269611946,-7.2010000000000005,-417.55176146170686,405.7195112274292,2.8625412495985234,1060.5131338147958,10.068316042278674,-0.3322986946488477,-252.06729,-38.23
317,Ravenclaw,Louis,Wasson,2001-04-27,Right,62124.0,-539.0049144304269,4.7118696373535665,5.390049144304268,4.515,590.8357873119745,588.489376182051,3.818197996930919,1037.0808556089744,3.96828464159512,-1.473923932454541,-232.3588,-13.23
318,Hufflepuff,Tammi,Almond,1998-06-20,Right,69088.0,536.5354305951547,3.871038946061237,-5.365354305951548,6.6960000000000015,-610.4877576366923,368.4273188777912,3.3682828154397537,1068.9509111570562,2.219101613248365,1.3839436188440897,-246.04393,-52.64
319,Slytherin,Evangeline,Roy,1999-09-24,Right,47370.0,-526.1843246193924,-3.9305352962980935,5.261843246193925,-5.018,-372.3273884875209,418.6369089584337,3.453939998944824,1042.7557619848187,8.143351560244575,1.9348093557272508,-249.07364,-38.21
320,Hufflepuff,Dionne,Hynes,2001-06-24,Left,39610.0,708.2022058471167,4.850930827520738,-7.082022058471166,5.66,-504.7778726636993,417.52044821821687,4.56862783001742,1046.345435609537,6.272775856274201,0.2849323745494357,-245.03263,28.7
321,Hufflepuff,Latrice,Camacho,1999-10-17,Right,nan,556.7097833110748,7.17032078711684,-5.567097833110749,1.925,-407.27334848877314,449.1092096094355,5.798675396026454,1026.324832138678,8.267439680986891,-1.5257382839656173,-244.10253,76.5
322,Slytherin,Bridget,Briseno,1998-01-31,Left,40968.0,-563.3530990286843,-2.459954901683356,5.633530990286842,-3.292,-523.7699943837865,420.84432452137946,5.59616634910053,1025.9968218839258,8.206951745728519,-0.3205937457693941,-246.02852,-30.89
323,Ravenclaw,Jimmie,Brantley,1999-08-15,Right,46336.0,nan,5.919673220517366,6.823870436164067,4.0539999999999985,803.5439896255717,600.2688240067051,5.657007279755273,1065.1842334133182,7.3180044992410735,0.15988289391025384,-228.09194,-30.19
324,Slytherin,Max,Grier,1998-10-30,Right,52164.0,-530.1919597909218,-4.110217299121649,5.301919597909219,-6.355,-591.97589217806,361.9309991147921,3.3949897139820986,1067.7545771629048,8.313889761898341,-1.5809948416210269,-251.37092,-72.36
325,Hufflepuff,Geneva,Cazares,1997-11-02,Left,38936.0,498.8167141972831,7.921588146530496,-4.988167141972831,3.767,-382.7548412407816,369.7181090916205,6.2298629570244,1032.5307337749812,3.743207716157849,0.8108821477404081,-242.88521,13.21
326,Hufflepuff,Donn,Arthur,2001-05-07,Right,29152.0,572.2247667045611,7.312331116099659,-5.722247667045612,2.269,-475.7199880678238,353.817118591611,7.887353225576776,1041.1743512792327,6.908700825671067,0.053997939546901234,-244.19329,7.84
327,Hufflepuff,Karon,Mark,1999-12-20,Left,66565.0,361.9800102191497,4.45404862959058,-3.6198001021914967,4.799,-866.8427272644722,452.7848731514724,7.87236895670368,1071.8149474606157,10.360315166602984,-1.6660242860479877,-243.37157,-36.79
328,Slytherin,Idella,Whitfield,2000-09-18,Left,31850.0,-759.9392980254503,-2.7981854981592,7.599392980254501,-4.848,-814.7916272631345,312.8282722622843,6.651890641334601,1064.587954647573,8.476888669598615,2.5125302145217163,-246.48158,-96.39
329,Gryffindor,Tuan,Tirado,2000-10-14,Right,35477.0,383.53401853777603,-6.155875704565423,-3.83534018537776,4.949,-495.60271452177864,554.5658957950559,-5.0514596378027665,943.5582569808772,1.3926716949851583,-0.7564008599069637,-252.63339,179.7
330,Hufflepuff,Vernon,Stowe,1997-09-21,Right,36102.0,387.53964188950266,3.4667838320553312,-3.8753964188950265,2.964,-180.7381432492173,445.91897923547515,5.223154660481477,1021.9454504444124,6.398251769305682,-0.5087875153636989,-244.14563,29.98
331,Slytherin,Logan,Harlow,1997-06-06,Right,60525.0,-390.87628168494336,-7.134159655543088,3.9087628168494337,-5.1320000000000014,-538.9151717580609,401.35892557670036,6.8382869718679276,1049.3998445014922,11.23519020456356,0.5058086022949114,-252.32607,-108.5
332,Hufflepuff,Gilda,Martens,1998-05-14,Right,68004.0,304.09139559203675,6.664649618448397,nan,4.805,-812.0937621433262,447.4991693781053,4.540770683200011,1065.8916903860488,6.353206772200776,0.276276898044414,-242.82909,4.82
333,Hufflepuff,Charlotte,Dillon,2001-09-21,Left,82713.0,453.67621879773833,3.4428308795056126,-4.5367621879773825,6.738,-831.7411229104907,383.4449369721156,3.813110939661641,1087.9492046157993,3.904100126070952,-0.5318749751118403,-246.19072000000003,-76.81
334,Gryffindor,Grady,Pollard,2001-08-05,Left,68486.0,466.84371146509244,-6.189062568297291,-4.668437114650925,2.651,-735.277441741479,620.178154029839,-6.2222685219559635,918.2298003546266,1.82750728736345,0.13927147992186492,-257.49466,222.01
335,Gryffindor,Belva,Cody,1996-12-24,Right,67149.0,685.0998736881908,-2.941468581847107,-6.850998736881905,5.082,-385.9875377344548,674.980217499662,-5.994380394537586,951.5852137869464,3.9551257349595965,-0.5574201382582996,-253.07694,227.96
336,Hufflepuff,Roxann,Schuster,2000-07-09,Left,58085.0,574.484673669768,9.441353042739044,-5.74484673669768,3.176,nan,385.2473748386121,3.618599378260375,1035.676388386677,1.7138901172086896,nan,-244.83614,36.31
337,Gryffindor,Sydney,Plummer,1998-12-21,Left,29087.0,541.6613426855222,-1.7589427927166326,-5.416613426855222,10.032,-520.9453754830906,558.3110504470146,-6.395423444339527,960.702289476338,-1.1671049910605924,-0.5774089095376884,-247.1138,205.18
338,Hufflepuff,Merry,Martinson,2001-09-04,Left,29261.0,632.6985773843139,8.361642264560599,-6.3269857738431385,2.651,-288.0294399025967,358.42320819029334,3.6724907310802646,1027.2653457734214,2.4006246999676053,1.7942872420811151,-244.96681,59.36
339,Hufflepuff,Delphine,Derr,2000-01-10,Left,51351.0,374.2853948620572,6.641025542431646,-3.742853948620572,5.7570000000000014,-498.9724078512336,372.6753813218698,5.254208299623142,1049.6622804187957,2.615092322583606,0.1332297903948904,-242.07612000000003,-22.16
340,Ravenclaw,Russell,Finney,1997-05-23,Left,34283.0,-342.8812704834451,6.9087706001643525,3.428812704834451,6.579,457.82988021404435,577.9260934866733,2.8497470894757204,1046.4709914377913,4.6503809344462095,-0.1539781633522862,-230.10206,43.07
341,Slytherin,Darwin,Tompkins,2000-04-16,Right,33487.0,-587.4509735947022,-1.7125389388641208,5.874509735947021,-6.313,-488.52326424835434,415.7725702811559,3.392783026287024,1040.402590635918,8.993270098489594,-0.9146086804067688,-247.81067,5.51
342,Hufflepuff,Vicente,Palmer,1999-07-30,Right,50617.0,370.4664774772233,4.9254492877587905,-3.7046647747722328,6.25,-431.24660929939836,422.86407971283774,9.323600636221856,1039.166929876264,7.02275154006032,-0.017677577128745996,-240.55651,-47.29
343,Gryffindor,Norma,Wenzel,2001-07-24,Left,44761.0,371.6123408183623,-5.517075543914006,-3.716123408183624,5.237,-665.9882366567342,567.5985872097167,-6.931660084887023,917.172522457406,-1.4589261038620618,-0.12319495855988448,-253.78592000000003,220.63
344,Gryffindor,Alberto,Michaels,1999-09-30,Left,39731.0,660.8558858847127,-2.811463112509757,-6.608558858847128,6.502999999999999,-601.0012534685634,608.6887585885438,-5.376520300137536,974.1762252515224,4.579109237637884,-0.9599175291104838,-250.98261,215.49
345,Gryffindor,Jimmie,Mckeown,1998-04-25,Left,44314.0,820.7533901967956,-5.671740156456174,-8.207533901967956,3.785,-643.2946211666823,572.2814761469613,-5.1191657781301645,912.5344285881056,2.037925902923135,-1.7339686684361362,-258.02308,234.22
346,Ravenclaw,Kendrick,Cate,1999-03-05,Left,75882.0,-602.2249174542471,5.122844041792384,6.022249174542472,5.122000000000001,nan,660.8160424368133,7.313975004096942,1047.1152103298136,8.568901808940161,-2.8805053076319336,-229.47054,-41.21
347,Slytherin,Frederic,Colson,1997-06-20,Left,36809.0,-434.4341353550455,3.8768434050584752,4.344341353550455,6.955,799.6585136132147,640.8639502479758,3.6717433438456086,1084.8644846428076,9.313481918175398,0.5585625729218769,-228.39853,-7.29
348,Hufflepuff,Kathryn,Nesmith,1999-07-27,Right,48699.0,403.3618705385717,5.350286398291134,-4.033618705385717,2.407,-263.58275256029464,nan,5.786868814805512,1025.9780873380284,6.059043807487521,-0.18809060426249846,-244.27759,21.85
349,Ravenclaw,Leroy,Brannon,2000-06-09,Left,56614.0,-444.26787573735015,nan,4.442678757373502,5.316,627.3584165786585,611.4258277930468,2.887861508641018,1035.4256108597683,4.2750572085484615,0.9304926299041796,-232.03488,15.6
350,Hufflepuff,Carrie,Mann,1999-11-09,Left,57978.0,593.2236718619296,5.634588780763577,-5.932236718619295,5.488,-561.0708716016063,428.4828783574897,4.5433025677146,1050.4219780134706,5.409994649000559,-0.10159817436451164,-244.68908,10.14
351,Ravenclaw,Marty,Herrin,2000-06-20,Right,57532.0,-539.4599817797457,3.2411885701974947,5.394599817797457,5.16,254.99485732415616,639.3262584764062,5.393172189630898,1028.2103037574868,8.073240797461697,0.2168218645779212,-232.18652000000003,12.05
352,Hufflepuff,Luann,Lemke,1999-10-05,Right,34066.0,569.6190988885262,3.441773503331206,-5.696190988885263,6.376,-298.70618505327894,420.1859571607668,7.518985126709123,1031.4821743329117,6.8540141095023825,-0.06222996563596155,-242.57025,-11.12
353,Gryffindor,Tracy,Feliciano,1998-12-24,Left,39936.0,667.9497248513941,-2.8981006795965865,-6.6794972485139406,6.672999999999999,-622.9677723459408,614.8204063705715,-5.63551055124254,954.0006009353267,3.438959884067518,-0.6084914590130027,-251.38113,234.39
354,Slytherin,Tracie,Sturgeon,2001-03-28,Right,42307.0,-565.3845081585855,-6.315852665332162,5.653845081585858,-6.153,-460.7079700896102,388.2197944504426,5.085800200103637,1063.3738010556376,10.977039739660466,-0.4046384058834692,-250.51835,-83.83
355,Ravenclaw,Colin,Lash,2001-10-18,Left,41272.0,-383.1680329985901,6.820773232386619,3.8316803299859012,6.226,540.852795368509,622.6543949357748,5.677645268594673,1069.8278638324691,9.328475430270073,1.1329086139469542,-228.26557000000003,6.68
356,Slytherin,Octavia,Hamby,1997-08-04,Right,53672.0,-568.4347528438542,-4.239520728602262,5.684347528438543,-7.213999999999999,-558.7776213219696,350.1109816572477,1.3907324697205439,1087.122080148455,7.717584206839883,nan,-252.34285,-73.57
357,Hufflepuff,Glenna,Rodman,2000-02-07,Right,86521.0,236.8861914184944,3.889555606890064,-2.3688619141849436,nan,-334.6255678679438,408.33127192815147,2.625982150484424,1048.5681604557276,-0.2461026445953109,0.15812860944424978,-244.86997,-57.61
358,Hufflepuff,Georgianna,Wooten,2000-01-18,Right,32991.0,612.5930323684191,4.166334753886695,-6.125930323684193,5.142,-528.8095274677344,455.1147406869151,1.8799979516358296,1047.7888270360195,6.670688893495349,0.604617316244031,-245.14028,76.2
359,Slytherin,Vickie,Candelaria,1997-10-02,Right,26557.0,-743.6957960459201,-5.226165460163067,7.4369579604592015,-3.759,-698.4912868660465,352.85125591754206,6.764206365844292,1072.2308018376787,10.834149006807019,1.4907515459363736,-245.94679,-102.6
360,Ravenclaw,Hilario,Keefer,1997-03-23,Left,59061.0,-652.0340060149432,8.389718968012309,6.520340060149432,3.635,114.3030011952252,577.6869311462541,6.167739443799231,1009.8826735465103,4.2906255961189865,-0.4585288955943268,-230.61707,28.39
361,Gryffindor,Amelia,Sharp,2000-12-24,Left,29517.0,705.1179450496028,-6.214961226617062,-7.0511794504960275,4.624,-525.6287641512296,551.139509568161,-3.736088586127385,932.011620083677,3.2488939519361857,-0.07263394503269856,-255.1041,198.41
362,Ravenclaw,Jonas,Rauch,2000-05-19,Right,26268.0,-559.9266516397339,5.157632942950904,5.599266516397339,3.733,637.7749571685538,538.4505793272707,4.378175538816984,1057.2653615623883,5.93829682026373,1.1741470684391684,-230.54234,-4.47
363,Hufflepuff,Bob,Blackburn,2000-07-06,Left,56495.0,421.4824569975845,2.7786156063548164,-4.214824569975844,6.142,-468.3273815332605,374.51271907398217,7.605822555109325,1058.2472539585367,5.439927569132186,0.1955380128361149,-243.75267,-84.19
364,Hufflepuff,Flora,Tyler,2001-05-13,Left,65739.0,537.3443059357294,4.756785678148924,-5.373443059357294,4.397,-700.8847957049909,395.9415587840149,3.1352282550509716,1070.3465381538049,4.771369905116647,-2.076840772998928,-246.99443,-11.83
365,Gryffindor,Scarlett,Reyes,2001-11-01,Right,41153.0,299.15988793687285,-6.188562987388673,-2.9915988793687287,5.301,-460.6612894818784,565.3682291860599,-5.7876458677834455,934.3390401041092,-0.18150986393082214,-1.1287205243874516,-252.18504,183.15
366,Ravenclaw,Kurtis,Gilbert,1999-08-22,Right,79921.0,-362.7809783382849,4.994598845871492,3.62780978338285,6.6610000000000005,659.9753170166288,571.2755859306069,4.5430171582519625,1050.249444758528,2.5641565046084933,-0.6075281623329161,-232.57179,-65.64
367,Gryffindor,Janell,Anthony,1998-04-25,Left,54022.0,461.318639513246,-6.8605239033499625,-4.61318639513246,3.526,-510.49176105959634,571.3787174021621,-3.690399109238793,946.7065489241521,3.2783839136368496,-0.8017157735263146,-255.12874,153.59
368,Gryffindor,Holly,Berman,1999-06-23,Right,66190.0,472.8899828829679,-4.0387005400876035,-4.728899828829679,5.782,-549.8299546085947,587.1226585820635,-6.192850360534019,945.204899999878,-0.51511588961043,0.6937008153066605,-253.2036,180.79
369,Hufflepuff,Jodi,Blanchette,2000-08-16,Left,30886.0,714.2218743819984,nan,-7.142218743819988,4.158,-294.6546295595972,358.6528504598957,4.253626528904881,1028.1843024920206,2.4271812716394883,-1.6228172372537646,-244.69824,43.98
370,Ravenclaw,Reba,Labelle,2001-07-05,Right,48646.0,-248.35312589210446,8.606710000238946,2.4835312589210443,6.723,128.71645428325803,615.7022592253334,4.1902831637790365,1031.2147428639237,6.116651653290093,0.8612768049092598,-230.59103,70.43
371,Slytherin,Brooks,Bettencourt,1999-09-26,Left,49342.0,-526.0859806925057,-4.036462449149498,5.2608598069250565,-5.7639999999999985,-627.6900074406183,374.5229978785511,4.326933289561747,1062.0475552673126,9.142679119096826,1.6149153943110088,-250.42092,-68.14
372,Ravenclaw,Lorenzo,Bundy,1999-11-23,Left,87138.0,-365.47166111582845,-6.6718089774476885,3.654716611158285,-7.125,-501.8877333413019,387.83613224479865,6.0298670334943845,1033.374715892715,8.248788657581947,1.3835783781876474,-255.96693,-120.43
373,Ravenclaw,Wallace,Moriarty,1997-03-30,Left,nan,-546.3190961605211,4.325135760533748,5.4631909616052114,3.21,351.2324187795364,533.5164489780816,3.0937629803608035,1029.5559571984672,4.448870612506481,1.4520923030062585,-233.34063,34.56
374,Gryffindor,Christi,Rodrigues,1997-10-14,Right,62970.0,314.9946336379829,-6.028381787657553,-3.1499463363798283,4.045,-415.3796783567738,586.9457131856623,-5.438609548105041,952.4367908959233,1.1642652010985333,0.8439356334468823,-253.578,153.88
375,Slytherin,Shirley,Jennings,1997-08-10,Right,57189.0,-472.845686993026,-2.458483989658797,4.72845686993026,-4.289,-473.0548114000517,420.26103216448297,1.028204349046958,1053.9306348060413,6.223583506416228,0.5199912160772076,-249.47592000000003,-20.57
376,Gryffindor,Marty,Canady,1996-11-18,Right,55048.0,nan,-7.744565644211409,-4.228462270050397,1.946,-594.7961222120485,578.0978120037447,-4.66563181355334,929.9584747443229,2.972234416828248,-0.34515987885034266,-257.38018,180.57
377,Gryffindor,Grant,Stewart,2001-08-28,Right,54081.0,504.04945708066566,4.865256638142179,-5.04049457080666,5.229,-432.65237746493034,376.5683923402442,3.096340567642411,1050.5925933506733,2.1041837732821187,-1.9107011491772845,-245.33296,-9.98
